Year,Month,DayofWeek,HourRange,CountofCollisions,NoofFatalities,CountofInjuryCollsn,CountOfPedestrianCollsn,CountofFatalityCollsn
2020,May,Saturday,Late Afternoon,86,0,19,2,0
2020,May,Saturday,Late Night,16,0,5,1,0
2020,May,Saturday,Mid Morning,50,0,4,0,0
2020,May,Saturday,Morning Rush,24,0,8,3,0
2020,May,Saturday,Night,22,0,3,0,0
2020,May,Sunday,Early Afternoon,75,0,10,2,0
2020,May,Sunday,Early Morning,11,0,1,0,0
2020,May,Sunday,Evening,47,0,4,0,0
2020,May,Sunday,Late Afternoon,71,0,13,2,0
2020,May,Sunday,Late Night,13,0,0,0,0
2020,May,Sunday,Mid Morning,26,0,2,1,0
2020,May,Sunday,Morning Rush,19,0,3,0,0
2020,May,Sunday,Night,21,0,4,1,0
2020,May,Thursday,Early Afternoon,80,0,8,1,0
2020,May,Thursday,Early Morning,14,0,2,0,0
2020,May,Thursday,Evening,46,0,7,3,0
2020,May,Thursday,Late Afternoon,105,0,6,2,0
2020,May,Thursday,Late Night,15,0,0,0,0
2020,May,Thursday,Mid Morning,45,0,5,3,0
2020,May,Thursday,Morning Rush,21,0,2,1,0
2020,May,Thursday,Night,25,0,5,2,0
2020,May,Tuesday,Early Afternoon,61,0,6,0,0
2020,May,Tuesday,Early Morning,21,0,0,0,0
2020,May,Tuesday,Evening,32,1,3,2,1
2020,May,Tuesday,Late Afternoon,98,0,9,2,0
2020,May,Tuesday,Late Night,13,0,0,0,0
2020,May,Tuesday,Mid Morning,43,1,8,1,1
2020,May,Tuesday,Morning Rush,26,0,2,0,0
2020,May,Tuesday,Night,20,1,5,1,1
2020,May,Wednesday,Early Afternoon,78,0,14,1,0
2020,May,Wednesday,Early Morning,12,0,0,0,0
2020,May,Wednesday,Evening,43,0,6,2,0
2020,May,Wednesday,Late Afternoon,95,0,8,3,0
2020,May,Wednesday,Late Night,12,0,1,0,0
2020,May,Wednesday,Mid Morning,44,1,3,2,1
2020,May,Wednesday,Morning Rush,29,0,5,1,0
2020,May,Wednesday,Night,17,0,2,1,0
2020,November,Friday,Early Afternoon,127,0,16,6,0
2020,November,Friday,Early Morning,16,0,1,0,0
2020,November,Friday,Evening,96,1,8,3,1
2020,November,Friday,Late Afternoon,134,1,7,3,1
2020,November,Friday,Late Night,14,0,2,2,0
2020,November,Friday,Mid Morning,83,0,7,2,0
2020,November,Friday,Morning Rush,56,0,5,1,0
2020,November,Friday,Night,32,0,4,1,0
2020,November,Monday,Early Afternoon,128,0,14,1,0
2020,November,Monday,Early Morning,23,0,0,0,0
2020,November,Monday,Evening,98,0,14,8,0
2020,November,Monday,Late Afternoon,155,0,18,4,0
2020,November,Monday,Late Night,22,0,2,1,0
2020,November,Monday,Mid Morning,111,0,13,4,0
2020,November,Monday,Morning Rush,100,0,12,1,0
2020,November,Monday,Night,34,0,5,1,0
2020,November,Saturday,Early Afternoon,107,0,15,1,0
2020,November,Saturday,Early Morning,11,0,0,0,0
2020,November,Saturday,Evening,63,0,9,2,0
2020,November,Saturday,Late Afternoon,85,1,11,3,1
2020,November,Saturday,Late Night,22,0,4,0,0
2020,November,Saturday,Mid Morning,60,0,3,1,0
2020,November,Saturday,Morning Rush,12,0,3,1,0
2020,November,Saturday,Night,29,0,7,2,0
2020,November,Sunday,Early Afternoon,105,0,11,1,0
2020,November,Sunday,Early Morning,23,0,2,0,0
2020,November,Sunday,Evening,47,0,8,3,0
2020,November,Sunday,Late Afternoon,102,0,14,2,0
2020,November,Sunday,Late Night,23,0,1,0,0
2020,November,Sunday,Mid Morning,64,0,7,3,0
2020,November,Sunday,Morning Rush,12,0,2,0,0
2020,November,Sunday,Night,35,0,3,2,0
2020,November,Thursday,Early Afternoon,104,0,11,4,0
2020,November,Thursday,Early Morning,19,0,3,1,0
2020,November,Thursday,Evening,76,0,12,7,0
2020,November,Thursday,Late Afternoon,125,0,25,5,0
2020,November,Thursday,Late Night,8,0,1,1,0
2020,November,Thursday,Mid Morning,84,0,10,1,0
2020,November,Thursday,Morning Rush,68,0,7,1,0
2020,November,Thursday,Night,23,0,1,0,0
2020,November,Tuesday,Early Afternoon,108,0,11,2,0
2020,November,Tuesday,Early Morning,23,0,1,0,0
2020,November,Tuesday,Evening,63,0,11,3,0
2020,November,Tuesday,Late Afternoon,133,0,15,7,0
2020,November,Tuesday,Late Night,13,0,0,0,0
2020,November,Tuesday,Mid Morning,60,0,6,0,0
2020,November,Tuesday,Morning Rush,47,0,7,3,0
2020,November,Tuesday,Night,37,0,7,1,0
2020,November,Wednesday,Early Afternoon,108,1,10,2,1
2020,November,Wednesday,Early Morning,17,0,2,0,0
2020,November,Wednesday,Evening,104,0,13,6,0
2020,November,Wednesday,Late Afternoon,136,0,24,9,0
2020,November,Wednesday,Late Night,14,0,0,0,0
2020,November,Wednesday,Mid Morning,76,0,9,5,0
2020,November,Wednesday,Morning Rush,69,0,8,2,0
2020,November,Wednesday,Night,23,0,3,0,0
2020,October,Friday,Early Afternoon,125,0,14,1,0
2020,October,Friday,Early Morning,29,0,3,1,0
2020,October,Friday,Evening,132,0,22,4,0
2020,October,Friday,Late Afternoon,199,0,29,5,0
2020,October,Friday,Late Night,20,0,2,0,0
2020,October,Friday,Mid Morning,126,0,17,3,0
2020,October,Friday,Morning Rush,99,0,15,2,0
2020,October,Friday,Night,33,0,6,3,0
2020,October,Monday,Early Afternoon,98,0,14,3,0
2020,October,Monday,Early Morning,22,0,2,0,0
2020,October,Monday,Evening,65,0,7,1,0
2020,October,Monday,Late Afternoon,93,0,11,3,0
2020,October,Monday,Late Night,22,0,2,1,0
2020,October,Monday,Mid Morning,56,0,2,0,0
2020,October,Monday,Morning Rush,80,0,9,4,0
2020,October,Monday,Night,18,0,6,3,0
2020,October,Saturday,Early Afternoon,113,0,14,1,0
2020,October,Saturday,Early Morning,23,0,3,0,0
2020,October,Saturday,Evening,90,0,19,2,0
2020,October,Saturday,Late Afternoon,119,1,20,4,1
2020,October,Saturday,Late Night,37,0,2,0,0
2020,October,Saturday,Mid Morning,108,0,13,4,0
2020,October,Saturday,Morning Rush,22,0,2,0,0
2020,October,Saturday,Night,43,0,10,0,0
2020,October,Sunday,Early Afternoon,68,0,12,1,0
2020,October,Sunday,Early Morning,13,0,1,0,0
2020,October,Sunday,Evening,58,0,10,3,0
2020,October,Sunday,Late Afternoon,72,0,9,1,0
2020,October,Sunday,Late Night,21,0,3,0,0
2020,October,Sunday,Mid Morning,49,0,5,0,0
2020,October,Sunday,Morning Rush,15,0,2,0,0
2020,October,Sunday,Night,24,0,4,0,0
2020,October,Thursday,Early Afternoon,111,1,15,5,1
2020,October,Thursday,Early Morning,25,0,1,1,0
2020,October,Thursday,Evening,104,0,8,2,0
2020,October,Thursday,Late Afternoon,189,0,22,10,0
2020,October,Thursday,Late Night,23,0,3,2,0
2020,October,Thursday,Mid Morning,105,0,16,4,0
2020,October,Thursday,Morning Rush,94,0,13,3,0
2020,October,Thursday,Night,45,1,10,3,1
2020,October,Tuesday,Early Afternoon,104,0,9,2,0
2020,October,Tuesday,Early Morning,23,0,1,0,0
2020,October,Tuesday,Evening,94,0,9,1,0
2020,October,Tuesday,Late Afternoon,141,0,18,7,0
2020,October,Tuesday,Late Night,16,0,1,0,0
2020,October,Tuesday,Mid Morning,82,0,13,4,0
2020,October,Tuesday,Morning Rush,67,0,11,2,0
2020,October,Tuesday,Night,20,0,2,0,0
2020,October,Wednesday,Early Afternoon,111,0,18,3,0
2020,October,Wednesday,Early Morning,26,0,2,1,0
2020,October,Wednesday,Evening,71,0,9,4,0
2020,October,Wednesday,Late Afternoon,125,0,16,6,0
2020,October,Wednesday,Late Night,17,1,0,0,1
2020,October,Wednesday,Mid Morning,85,0,13,3,0
2020,October,Wednesday,Morning Rush,72,0,13,1,0
2020,October,Wednesday,Night,26,0,3,2,0
2020,September,Friday,Early Afternoon,152,0,16,1,0
2020,September,Friday,Early Morning,44,2,2,0,1
2020,September,Friday,Evening,117,0,12,5,0
2020,September,Friday,Late Afternoon,175,1,24,6,1
2020,September,Friday,Late Night,31,0,3,0,0
2020,September,Friday,Mid Morning,107,0,13,4,0
2020,September,Friday,Morning Rush,47,0,5,1,0
2020,September,Friday,Night,35,0,8,2,0
2020,September,Monday,Early Afternoon,95,0,14,4,0
2020,September,Monday,Early Morning,25,0,2,0,0
2020,September,Monday,Evening,54,0,9,2,0
2020,September,Monday,Late Afternoon,118,0,14,3,0
2020,September,Monday,Late Night,13,0,2,1,0
2020,September,Monday,Mid Morning,78,0,12,1,0
2020,September,Monday,Morning Rush,54,0,13,3,0
2020,September,Monday,Night,17,0,2,0,0
2020,September,Saturday,Early Afternoon,100,0,12,4,0
2020,September,Saturday,Early Morning,17,0,1,0,0
2020,September,Saturday,Evening,61,0,6,2,0
2020,September,Saturday,Late Afternoon,125,0,18,2,0
2020,September,Saturday,Late Night,28,0,4,1,0
2020,September,Saturday,Mid Morning,74,0,12,0,0
2020,September,Saturday,Morning Rush,26,1,4,1,1
2020,September,Saturday,Night,43,0,9,3,0
2020,September,Sunday,Early Afternoon,70,0,9,0,0
2020,September,Sunday,Early Morning,16,0,1,1,0
2020,September,Sunday,Evening,71,0,10,2,0
2020,September,Sunday,Late Afternoon,98,0,13,1,0
2020,September,Sunday,Late Night,23,0,2,0,0
2020,September,Sunday,Mid Morning,52,0,9,2,0
2020,September,Sunday,Morning Rush,16,0,4,0,0
2020,September,Sunday,Night,30,0,7,0,0
2020,September,Thursday,Early Afternoon,124,0,22,5,0
2020,September,Thursday,Early Morning,30,0,1,0,0
2020,September,Thursday,Evening,78,1,11,3,1
2020,September,Thursday,Late Afternoon,144,0,19,5,0
2020,September,Thursday,Late Night,19,0,1,0,0
2020,September,Thursday,Mid Morning,86,0,7,2,0
2020,September,Thursday,Morning Rush,71,0,5,0,0
2020,September,Thursday,Night,40,1,7,0,1
2020,September,Tuesday,Early Afternoon,139,0,17,2,0
2020,September,Tuesday,Early Morning,30,0,1,1,0
2020,September,Tuesday,Evening,72,0,11,0,0
2020,September,Tuesday,Late Afternoon,181,0,32,5,0
2020,September,Tuesday,Late Night,22,0,2,0,0
2020,September,Tuesday,Mid Morning,99,0,14,3,0
2020,September,Tuesday,Morning Rush,75,0,9,1,0
2020,September,Tuesday,Night,32,0,5,0,0
2020,September,Wednesday,Early Afternoon,129,0,12,1,0
2020,September,Wednesday,Early Morning,31,0,1,0,0
2020,September,Wednesday,Evening,104,0,13,3,0
2020,September,Wednesday,Late Afternoon,182,0,27,6,0
2020,September,Wednesday,Late Night,20,0,3,0,0
2020,September,Wednesday,Mid Morning,129,0,19,3,0
2020,September,Wednesday,Morning Rush,71,0,8,2,0
2020,September,Wednesday,Night,35,0,6,1,0
2021,April,Friday,Early Afternoon,86,0,11,0,0
2021,April,Friday,Early Morning,12,0,2,0,0
2021,April,Friday,Evening,85,0,9,1,0
2021,April,Friday,Late Afternoon,137,0,19,1,0
2021,April,Friday,Late Night,5,0,1,1,0
2021,April,Friday,Mid Morning,63,0,4,0,0
2021,April,Friday,Morning Rush,28,0,5,2,0
2021,April,Friday,Night,18,0,5,0,0
2021,April,Monday,Early Afternoon,64,0,7,3,0
2021,April,Monday,Early Morning,6,0,0,0,0
2021,April,Monday,Evening,32,0,4,1,0
2021,April,Monday,Late Afternoon,73,0,9,0,0
2021,April,Monday,Late Night,1,0,0,0,0
2021,April,Monday,Mid Morning,59,0,0,0,0
2021,April,Monday,Morning Rush,41,0,4,1,0
2021,April,Monday,Night,21,0,3,1,0
2021,April,Saturday,Early Afternoon,71,0,7,0,0
2021,April,Saturday,Early Morning,6,0,1,0,0
2021,April,Saturday,Evening,38,0,6,2,0
2021,April,Saturday,Late Afternoon,62,0,7,0,0
2021,April,Saturday,Late Night,8,0,0,0,0
2021,April,Saturday,Mid Morning,43,0,4,0,0
2021,April,Saturday,Morning Rush,9,0,1,0,0
2021,April,Saturday,Night,24,0,1,2,0
2021,April,Sunday,Early Afternoon,63,0,7,0,0
2021,April,Sunday,Early Morning,4,0,0,0,0
2021,April,Sunday,Evening,46,0,8,2,0
2021,April,Sunday,Late Afternoon,49,0,9,0,0
2021,April,Sunday,Late Night,10,0,1,0,0
2021,April,Sunday,Mid Morning,24,0,4,1,0
2021,April,Sunday,Morning Rush,4,0,0,0,0
2021,April,Sunday,Night,14,0,1,2,0
2021,April,Thursday,Early Afternoon,107,0,16,4,0
2021,April,Thursday,Early Morning,9,0,0,0,0
2021,April,Thursday,Evening,70,0,12,0,0
2021,April,Thursday,Late Afternoon,126,1,9,2,1
2021,April,Thursday,Late Night,4,0,1,0,0
2021,April,Thursday,Mid Morning,72,0,11,1,0
2021,April,Thursday,Morning Rush,42,0,6,1,0
2021,April,Thursday,Night,19,0,4,0,0
2021,April,Tuesday,Early Afternoon,74,0,9,3,0
2021,April,Tuesday,Early Morning,9,0,0,0,0
2021,April,Tuesday,Evening,45,0,6,1,0
2021,April,Tuesday,Late Afternoon,98,1,8,2,1
2021,April,Tuesday,Late Night,6,0,0,0,0
2021,April,Tuesday,Mid Morning,48,0,6,3,0
2021,April,Tuesday,Morning Rush,38,0,4,1,0
2021,April,Tuesday,Night,18,0,4,1,0
2021,April,Wednesday,Early Afternoon,76,0,10,1,0
2021,April,Wednesday,Early Morning,8,0,0,0,0
2021,April,Wednesday,Evening,41,0,8,2,0
2021,April,Wednesday,Late Afternoon,97,0,16,4,0
2021,April,Wednesday,Late Night,7,0,1,0,0
2021,April,Wednesday,Mid Morning,53,0,9,3,0
2021,April,Wednesday,Morning Rush,29,0,2,0,0
2021,April,Wednesday,Night,15,1,2,0,1
2021,August,Friday,Early Afternoon,142,1,15,1,1
2021,August,Friday,Early Morning,11,0,0,0,0
2021,August,Friday,Evening,106,1,11,4,1
2021,August,Friday,Late Afternoon,176,0,22,0,0
2021,August,Friday,Late Night,14,0,3,1,0
2021,August,Friday,Mid Morning,94,0,14,1,0
2021,August,Friday,Morning Rush,42,0,7,3,0
2021,August,Friday,Night,48,0,7,2,0
2021,August,Monday,Early Afternoon,143,0,19,1,0
2021,August,Monday,Early Morning,21,0,0,0,0
2021,August,Monday,Evening,89,0,8,2,0
2021,August,Monday,Late Afternoon,137,0,20,1,0
2021,August,Monday,Late Night,17,0,1,0,0
2021,August,Monday,Mid Morning,90,0,7,0,0
2021,August,Monday,Morning Rush,48,0,8,0,0
2021,August,Monday,Night,34,1,5,0,1
2021,August,Saturday,Early Afternoon,131,0,18,1,0
2021,August,Saturday,Early Morning,18,0,5,0,0
2021,August,Saturday,Evening,97,0,7,0,0
2021,August,Saturday,Late Afternoon,150,0,18,4,0
2021,August,Saturday,Late Night,33,1,2,0,1
2021,August,Saturday,Mid Morning,64,0,5,0,0
2021,August,Saturday,Morning Rush,33,0,4,0,0
2021,August,Saturday,Night,57,0,12,4,0
2021,August,Sunday,Early Afternoon,109,1,14,1,1
2021,August,Sunday,Early Morning,25,0,1,0,0
2021,August,Sunday,Evening,79,0,13,3,0
2021,August,Sunday,Late Afternoon,117,1,15,3,1
2021,August,Sunday,Late Night,33,0,3,1,0
2021,August,Sunday,Mid Morning,63,0,9,0,0
2021,August,Sunday,Morning Rush,29,0,6,1,0
2021,August,Sunday,Night,48,0,9,2,0
2021,August,Thursday,Early Afternoon,147,0,23,2,0
2021,August,Thursday,Early Morning,22,1,1,1,1
2021,August,Thursday,Evening,94,0,15,3,0
2021,August,Thursday,Late Afternoon,203,0,26,1,0
2021,August,Thursday,Late Night,12,0,2,0,0
2021,August,Thursday,Mid Morning,97,0,11,0,0
2021,August,Thursday,Morning Rush,47,0,6,0,0
2021,August,Thursday,Night,40,1,8,2,1
2021,August,Tuesday,Early Afternoon,154,0,18,4,0
2021,August,Tuesday,Early Morning,11,0,0,0,0
2021,August,Tuesday,Evening,141,0,23,6,0
2021,August,Tuesday,Late Afternoon,191,0,28,5,0
2021,August,Tuesday,Late Night,18,0,0,0,0
2021,August,Tuesday,Mid Morning,105,0,15,1,0
2021,August,Tuesday,Morning Rush,62,1,6,2,1
2021,August,Tuesday,Night,46,0,8,2,0
2021,August,Wednesday,Early Afternoon,139,1,17,5,1
2021,August,Wednesday,Early Morning,10,0,2,0,0
2021,August,Wednesday,Evening,80,1,4,1,1
2021,August,Wednesday,Late Afternoon,139,0,10,0,0
2021,August,Wednesday,Late Night,13,0,0,0,0
2021,August,Wednesday,Mid Morning,98,0,22,4,0
2021,August,Wednesday,Morning Rush,52,0,8,1,0
2021,August,Wednesday,Night,33,0,5,2,0
2021,December,Friday,Early Afternoon,180,1,14,6,1
2021,December,Friday,Early Morning,32,0,1,0,0
2021,December,Friday,Evening,137,0,14,4,0
2021,December,Friday,Late Afternoon,215,0,28,7,0
2021,December,Friday,Late Night,34,0,1,1,0
2021,December,Friday,Mid Morning,127,0,13,4,0
2021,December,Friday,Morning Rush,59,0,2,0,0
2021,December,Friday,Night,67,1,15,6,1
2021,December,Monday,Early Afternoon,135,0,8,2,0
2021,December,Monday,Early Morning,13,0,3,0,0
2021,December,Monday,Evening,75,0,7,2,0
2021,December,Monday,Late Afternoon,131,0,17,4,0
2021,December,Monday,Late Night,17,0,1,1,0
2021,December,Monday,Mid Morning,69,0,6,0,0
2021,December,Monday,Morning Rush,69,0,6,2,0
2021,December,Monday,Night,28,0,5,1,0
2021,December,Saturday,Early Afternoon,128,0,12,1,0
2021,December,Saturday,Early Morning,20,0,2,1,0
2021,December,Saturday,Evening,76,0,10,3,0
2021,December,Saturday,Late Afternoon,140,0,20,5,0
2021,December,Saturday,Late Night,38,1,3,1,1
2021,December,Saturday,Mid Morning,122,1,6,3,1
2021,December,Saturday,Morning Rush,35,0,4,0,0
2021,December,Saturday,Night,31,0,4,1,0
2021,December,Sunday,Early Afternoon,118,1,11,5,1
2021,December,Sunday,Early Morning,17,0,3,0,0
2021,December,Sunday,Evening,71,1,10,5,1
2021,December,Sunday,Late Afternoon,103,0,15,6,0
2021,December,Sunday,Late Night,27,0,0,0,0
2021,December,Sunday,Mid Morning,45,0,5,2,0
2021,December,Sunday,Morning Rush,24,0,4,0,0
2021,December,Sunday,Night,31,0,5,0,0
2021,December,Thursday,Early Afternoon,169,0,9,2,0
2021,December,Thursday,Early Morning,13,0,1,0,0
2021,December,Thursday,Evening,152,0,19,6,0
2021,December,Thursday,Late Afternoon,185,0,28,9,0
2021,December,Thursday,Late Night,18,0,2,0,0
2021,December,Thursday,Mid Morning,110,0,4,0,0
2021,December,Thursday,Morning Rush,67,0,8,1,0
2021,December,Thursday,Night,53,0,9,3,0
2021,December,Tuesday,Early Afternoon,116,0,11,2,0
2021,December,Tuesday,Early Morning,12,0,0,0,0
2021,December,Tuesday,Evening,90,0,9,5,0
2021,December,Tuesday,Late Afternoon,129,0,12,1,0
2021,December,Tuesday,Late Night,7,0,0,0,0
2021,December,Tuesday,Mid Morning,89,0,20,3,0
2021,December,Tuesday,Morning Rush,72,0,9,3,0
2021,December,Tuesday,Night,27,0,5,0,0
2021,December,Wednesday,Early Afternoon,158,1,10,1,1
2021,December,Wednesday,Early Morning,25,0,0,0,0
2021,December,Wednesday,Evening,112,0,20,2,0
2021,December,Wednesday,Late Afternoon,209,0,16,7,0
2021,December,Wednesday,Late Night,25,0,1,1,0
2021,December,Wednesday,Mid Morning,108,0,12,2,0
2021,December,Wednesday,Morning Rush,81,0,8,2,0
2021,December,Wednesday,Night,44,0,5,2,0
2021,February,Friday,Early Afternoon,98,0,9,1,0
2021,February,Friday,Early Morning,14,0,0,0,0
2021,February,Friday,Evening,78,0,7,2,0
2021,February,Friday,Late Afternoon,154,0,19,6,0
2021,February,Friday,Late Night,10,0,2,0,0
2021,February,Friday,Mid Morning,75,0,9,1,0
2021,February,Friday,Morning Rush,68,0,11,4,0
2021,February,Friday,Night,23,0,7,1,0
2021,February,Monday,Early Afternoon,77,0,5,0,0
2021,February,Monday,Early Morning,7,0,1,0,0
2021,February,Monday,Evening,44,0,8,5,0
2021,February,Monday,Late Afternoon,60,0,2,0,0
2021,February,Monday,Late Night,8,0,0,0,0
2021,February,Monday,Mid Morning,66,0,9,1,0
2021,February,Monday,Morning Rush,53,0,4,0,0
2021,February,Monday,Night,16,0,0,0,0
2021,February,Saturday,Early Afternoon,91,0,9,3,0
2021,February,Saturday,Early Morning,10,0,0,0,0
2021,February,Saturday,Evening,60,0,10,1,0
2021,February,Saturday,Late Afternoon,77,0,7,0,0
2021,February,Saturday,Late Night,10,0,2,0,0
2021,February,Saturday,Mid Morning,62,0,9,2,0
2021,February,Saturday,Morning Rush,8,0,0,0,0
2021,February,Saturday,Night,28,0,8,0,0
2021,February,Sunday,Early Afternoon,61,0,11,2,0
2021,February,Sunday,Early Morning,11,0,0,0,0
2021,February,Sunday,Evening,33,0,5,0,0
2021,February,Sunday,Late Afternoon,53,0,5,3,0
2021,February,Sunday,Late Night,14,0,1,0,0
2021,February,Sunday,Mid Morning,30,0,3,0,0
2021,February,Sunday,Morning Rush,17,0,2,0,0
2021,February,Sunday,Night,20,0,2,0,0
2021,February,Thursday,Early Afternoon,98,0,8,2,0
2021,February,Thursday,Early Morning,6,0,0,0,0
2021,February,Thursday,Evening,65,0,8,4,0
2021,February,Thursday,Late Afternoon,182,0,16,4,0
2021,February,Thursday,Late Night,4,0,1,1,0
2021,February,Thursday,Mid Morning,67,0,9,4,0
2021,February,Thursday,Morning Rush,34,0,3,1,0
2021,February,Thursday,Night,15,0,0,0,0
2021,February,Tuesday,Early Afternoon,76,0,10,0,0
2021,February,Tuesday,Early Morning,16,0,1,0,0
2021,February,Tuesday,Evening,63,0,8,3,0
2021,February,Tuesday,Late Afternoon,105,0,9,1,0
2021,February,Tuesday,Late Night,8,0,1,0,0
2021,February,Tuesday,Mid Morning,93,0,9,0,0
2021,February,Tuesday,Morning Rush,68,0,8,1,0
2021,February,Tuesday,Night,17,0,0,0,0
2021,February,Wednesday,Early Afternoon,110,0,15,6,0
2021,February,Wednesday,Early Morning,10,0,1,0,0
2021,February,Wednesday,Evening,43,0,7,1,0
2021,February,Wednesday,Late Afternoon,107,0,14,4,0
2021,February,Wednesday,Late Night,3,0,0,0,0
2021,February,Wednesday,Mid Morning,61,0,5,3,0
2021,February,Wednesday,Morning Rush,51,0,5,2,0
2021,February,Wednesday,Night,21,0,5,0,0
2021,January,Friday,Early Afternoon,109,0,12,3,0
2021,January,Friday,Early Morning,11,0,4,0,0
2021,January,Friday,Evening,105,0,21,9,0
2021,January,Friday,Late Afternoon,103,0,10,0,0
2021,January,Friday,Late Night,16,0,1,0,0
2021,January,Friday,Mid Morning,64,1,6,0,1
2021,January,Friday,Morning Rush,40,0,7,2,0
2021,January,Friday,Night,36,0,5,0,0
2021,January,Monday,Early Afternoon,57,0,5,0,0
2021,January,Monday,Early Morning,10,0,2,1,0
2021,January,Monday,Evening,38,0,7,3,0
2021,January,Monday,Late Afternoon,62,0,4,1,0
2021,January,Monday,Late Night,5,0,0,0,0
2021,January,Monday,Mid Morning,59,0,7,0,0
2021,January,Monday,Morning Rush,36,0,4,1,0
2021,January,Monday,Night,16,0,1,0,0
2021,January,Saturday,Early Afternoon,112,0,13,1,0
2021,January,Saturday,Early Morning,11,0,2,1,0
2021,January,Saturday,Evening,60,0,12,2,0
2021,January,Saturday,Late Afternoon,92,0,8,1,0
2021,January,Saturday,Late Night,12,0,0,0,0
2021,January,Saturday,Mid Morning,73,0,14,3,0
2021,January,Saturday,Morning Rush,35,0,5,1,0
2021,January,Saturday,Night,17,0,2,0,0
2021,January,Sunday,Early Afternoon,51,0,4,2,0
2021,January,Sunday,Early Morning,1,0,0,0,0
2021,January,Sunday,Evening,39,0,6,1,0
2021,January,Sunday,Late Afternoon,66,0,4,1,0
2021,January,Sunday,Late Night,13,0,2,0,0
2021,January,Sunday,Mid Morning,36,0,5,1,0
2021,January,Sunday,Morning Rush,10,0,0,0,0
2021,January,Sunday,Night,20,0,1,0,0
2021,January,Thursday,Early Afternoon,67,0,6,1,0
2021,January,Thursday,Early Morning,9,0,2,0,0
2021,January,Thursday,Evening,56,0,12,1,0
2021,January,Thursday,Late Afternoon,83,0,9,2,0
2021,January,Thursday,Late Night,6,0,1,0,0
2021,January,Thursday,Mid Morning,48,0,6,2,0
2021,January,Thursday,Morning Rush,41,0,4,0,0
2021,January,Thursday,Night,16,0,1,1,0
2021,January,Tuesday,Early Afternoon,108,0,9,2,0
2021,January,Tuesday,Early Morning,4,0,1,1,0
2021,January,Tuesday,Evening,54,1,4,3,1
2021,January,Tuesday,Late Afternoon,105,0,14,2,0
2021,January,Tuesday,Late Night,7,0,0,0,0
2021,January,Tuesday,Mid Morning,94,0,12,2,0
2021,January,Tuesday,Morning Rush,35,0,5,0,0
2021,January,Tuesday,Night,25,0,1,0,0
2021,January,Wednesday,Early Afternoon,71,0,14,1,0
2021,January,Wednesday,Early Morning,8,0,1,0,0
2021,January,Wednesday,Evening,50,0,5,3,0
2021,January,Wednesday,Late Afternoon,76,0,3,1,0
2021,January,Wednesday,Late Night,11,0,2,1,0
2021,January,Wednesday,Mid Morning,60,0,6,1,0
2021,January,Wednesday,Morning Rush,49,0,3,2,0
2021,January,Wednesday,Night,16,0,2,0,0
2021,July,Friday,Early Afternoon,174,0,21,5,0
